,vmId,starttime,endtime,core,memory,ssd,nic
2675,636,-110.03450231486931,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2676,636,-110.03450231486931,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2677,637,-109.8079629628919,11.959243460558355,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2678,637,-109.8079629628919,11.959243460558355,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2679,637,-109.8079629628919,11.959243460558355,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2680,637,-109.8079629628919,11.959243460558355,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2681,638,-109.59347222233191,12.563588958233595,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2682,638,-109.59347222233191,12.563588958233595,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2683,638,-109.59347222233191,12.563588958233595,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2684,638,-109.59347222233191,12.563588958233595,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2685,639,-109.19069444434717,11.960112187545747,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2686,639,-109.19069444434717,11.960112187545747,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2687,639,-109.19069444434717,11.960112187545747,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2688,639,-109.19069444434717,11.960112187545747,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2689,640,-108.93196759279817,54.94202607637271,0.019230769230769232,0.014222222222222223,0.0170148586036108,0.05
2690,640,-108.93196759279817,54.94202607637271,0.038461538461538464,0.013888888888888888,0.018055555555555554,0.04
2691,640,-108.93196759279817,54.94202607637271,0.038461538461538464,0.020833333333333332,0.018055555555555554,0.04
2692,640,-108.93196759279817,54.94202607637271,0.041666666666666664,0.041666666666666664,0.02907464355605256,0.05
2693,641,-108.82422453723848,22.19649147009477,0.07692307692307693,0.05688888888888889,0.06413292858284071,0.2
2694,641,-108.82422453723848,22.19649147009477,0.15384615384615385,0.05555555555555555,0.06805555555555555,0.16
2695,641,-108.82422453723848,22.19649147009477,0.15384615384615385,0.08333333333333333,0.06805555555555555,0.16
2696,641,-108.82422453723848,22.19649147009477,0.16666666666666666,0.16666666666666666,0.1095890410958904,0.2
2697,642,-108.82422453723848,22.19649148127064,0.07692307692307693,0.05688888888888889,0.06413292858284071,0.2
2698,642,-108.82422453723848,22.19649148127064,0.15384615384615385,0.05555555555555555,0.06805555555555555,0.16
2699,642,-108.82422453723848,22.19649148127064,0.15384615384615385,0.08333333333333333,0.06805555555555555,0.16
2700,642,-108.82422453723848,22.19649148127064,0.16666666666666666,0.16666666666666666,0.1095890410958904,0.2
2701,643,-108.53405092610046,11.961497164331377,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2702,643,-108.53405092610046,11.961497164331377,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2703,643,-108.53405092610046,11.961497164331377,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2704,643,-108.53405092610046,11.961497164331377,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2705,644,-108.36615740740672,11.95545342611149,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2706,644,-108.36615740740672,11.95545342611149,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2707,644,-108.36615740740672,11.95545342611149,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2708,644,-108.36615740740672,11.95545342611149,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2709,645,-107.70958333322778,78.36705456022173,0.009615384615384616,0.0071111111111111115,0.009161846940405815,0.025
2710,645,-107.70958333322778,78.36705456022173,0.019230769230769232,0.006944444444444444,0.009722222222222222,0.02
2711,645,-107.70958333322778,78.36705456022173,0.019230769230769232,0.010416666666666666,0.009722222222222222,0.02
